id	title	imdbID	year	rtID	rtAllCriticsRating	rtAllCriticsNumReviews	rtAllCriticsNumFresh	rtAllCriticsNumRotten	rtAllCriticsScore	rtTopCriticsRating	rtTopCriticsNumReviews	rtTopCriticsNumFresh	rtTopCriticsNumRotten	rtTopCriticsScore	rtAudienceRating	rtAudienceNumRatings	rtAudienceScore	movie	distributor	genre	gross	theaters	days	distributor_Sony	distributor_Warner_Bros	distributor_Universal	distributor_Walt_Disney	distributor_20th_Century_Fox	distributor_Paramount	distributor_Miramax	distributor_MGM	distributor_Sony_Classics	distributor_New_Line	distributor_Lionsgate	distributor_IFC_Films	distributor_Strand	distributor_Magnolia	distributor_Fox_Searchlight	distributor_Orion	distributor_First_Run_Features	distributor_ThinkFilm	distributor_Regent_Releasing	distributor_Focus_Features	genre_Drama	genre_Comedy	genre_Documentary	genre_Action	genre_ThrillerSuspense	genre_Adventure	genre_Horror	genre_Romantic_Comedy	genre_Musical	genre_Black_Comedy	genre_Western	genre_ConcertPerformance	genre_Multiple_Genres	freq_ge0_l1	freq_ge1_l2	freq_ge2_l3	freq_ge3_l4	freq_ge4_l5	avg_rating	NrOfTopActors	NrOfTopDirectors	box_office
38600	factotum	417658	2005	factotum	6.8	111	84	27	75	6.5	29	17	12	58	3.2	9868	51	factotum	IFC Films	Drama	1268	2	115	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	9	25	3.82	1	0	808221
38798	in her shoes	388125	2005	in_her_shoes	6.9	162	121	41	74	6.4	38	23	15	60	3.2	31531	65	in her shoes	20th Century Fox	Drama	1922	8	115	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	24	72	4.03	1	0	32880591
38886	squid whale	367089	2005	squid_and_the_whale	7.9	138	129	9	93	8.2	35	35	0	100	3.6	28511	76	squid whale	IDP/Goldwyn/Roadside	Drama	13220	12	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	12	17	9	2.73	1	0	7362100
38994	separate lies	369053	2005	separate_lies	6.8	88	63	25	71	7.1	29	22	7	75	3.2	726	46	separate lies	Fox Searchlight	Drama	1214	4	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	12	17	3.75	1	0	923347
39183	brokeback mountain	388795	2005	brokeback_mountain	8.2	233	202	31	86	8.1	42	38	4	90	3.4	82054	77	brokeback mountain	Focus Features	Drama	30396	65	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	3	3.2	2	0	83025853
39231	elizabethtown	368709	2005	elizabethtown	4.6	168	46	122	27	4.1	36	7	29	19	3.1	42584	65	elizabethtown	Paramount Pictures	Drama	28575	104	66	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	5	11	3.67	2	0	26838389
39292	good night good luck	433383	2005	1152019-good_night_and_good_luck	8.1	213	200	13	93	8.2	41	39	2	95	3.6	37838	73	good night good luck	Warner Independent	Drama	172346	132	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	15	3	3.09	2	0	31501218
39390	gospel	451069	2005	gospel	4.9	37	12	25	32	5.1	13	5	8	38	3.5	1967	78	gospel	Sony Pictures	Drama	33159	55	45	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	14	4	0	0	15778152
39402	loggerheads	406038	2005	loggerheads	6.5	46	33	13	71	6.4	18	13	5	72	2.8	4784	36	loggerheads	Strand	Drama	255	1	171	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	1	3.08	0	0	115169
39410	protocols of zion	436686	2005	protocols_of_zion	6.4	56	39	17	69	5.8	19	11	8	57	2.9	4921	40	protocols of zion	ThinkFilm	Documentary	1327	2	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	3.42	0	0	177731
39414	shopgirl	338427	2005		6.3	146	88	58	60	6.5	37	24	13	64	3	17702	51	shopgirl	Walt Disney	Drama	4507	16	150	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3.5	0	0	10281585
39416	kids in america	408961	2005	same-sex-america	0	0	0	0	0	0	0	0	0	0	0	0	0	kids in america	Slowhand Cinema	Drama	440228	701	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	7	1	3.1	0	0	440228
39419	where truth lies	373450	2005	atom	0	0	0	0	0	0	0	0	0	0	0	0	0	where truth lies	ThinkFilm	Drama	1289	3	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	2.88	0	0	871527
39425	emmanuels gift	447016	2005	emmanuels_gift	6.4	22	18	4	81	5.6	8	6	2	75	3.6	352	76	emmanuels gift	First Look	Documentary	683	1	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	9	13	3.75	0	0	23578
39435	legend of zorro	386140	2005	legend_of_zorro	4.8	133	34	99	25	4.8	30	8	22	26	3.2	32197	61	legend of zorro	Sony Pictures	Adventure	140887	286	52	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	13	29	4.03	0	0	45356386
39441	new york doll	436629	2005	new_york_doll	7.3	51	46	5	90	7.1	14	13	1	92	3.9	843	84	new york doll	First Independent Pictures	Documentary	1359	1	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	5	12	24	4	2.65	0	0	219461
39444	wear man	384680	2005	weather_man	6.1	131	76	55	58	6	33	17	16	51	2.9	22086	51	wear man	Paramount Pictures	Drama	31774	97	52	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	4	3.45	1	0	12469811
39446	saw ii	432348	2005	saw_ii	4.6	116	41	75	35	3.9	27	6	21	22	3.2	183455	66	saw ii	Lionsgate	Horror	43386	75	66	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	4.25	0	0	87014325
39449	prime	387514	2005	prime	5.6	116	57	59	49	5.7	31	15	16	48	3.1	17427	52	prime	Universal	Romantic Comedy	97790	190	45	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	7	14	18	3.31	2	0	22728025
39703	little fish	382810	2005	1157387-little_fish	6.6	21	18	3	85	6.2	6	5	1	83	2.8	6910	47	little fish	First Look	Drama	22453	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	2.5	1	0	22453
39869	merlay	342735	2005	manderlay	5.6	97	49	48	50	4.3	26	8	18	30	3.6	3901	77	merlay	IFC Films	Drama	7554	20	52	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	4	1	2.7	2	1	74205
39886	nine lives	420015	2005	1151916-1151916-nine_lives	6.7	84	63	21	75	7.3	23	19	4	82	3.1	4724	54	nine lives	Magnolia Pictures	Drama	858	1	227	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3.33	2	0	478275
40148	revolver	365686	2005	revolver2005	3.5	61	10	51	16	3.1	19	1	18	5	3.3	15328	60	revolver	Samuel Goldwyn Films	Thriller/Suspense	13186	12	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	14	31	27	3.31	0	0	75420
40278	jarhead	418763	2005	1152567-jarhead	6.3	195	119	76	61	6	40	21	19	52	3.3	52128	68	jarhead	Universal	Drama	35695	102	73	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	1	2.92	1	1	62640400
40339	chicken little	371606	2005	chicken_little	5.4	156	56	100	35	5.5	34	8	26	23	3.2	54371	56	chicken little	Walt Disney	Adventure	9896	44	157	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	1	3.5	0	0	135381507
40574	get rich or die tryin	430308	2005	get_rich_or_die_tryin	4.4	118	20	98	16	5	27	6	21	22	3.3	42176	73	get rich or die tryin	Paramount Pictures	Drama	7524	24	82	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	2.25	0	1	30981850
40581	just friends	433400	2005	just_friends	5.1	96	40	56	41	5	27	10	17	37	3.4	46041	73	just friends	New Line	Comedy	51140	121	75	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	31	59	26	3.01	0	0	32596916
40583	syriana	365737	2005	syriana	6.9	193	139	54	72	7.5	43	37	6	86	3.3	38319	65	syriana	Warner Bros.	Thriller/Suspense	27104	52	145	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	3.17	3	0	50815288
40614	derailed	398017	2005	derailed	4.6	125	25	100	20	4.6	34	6	28	17	3.1	25982	61	derailed	Weinstein Co.	Action	10168	38	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	4	0	2.92	0	0	36020063
40723	wolf creek	416315	2005	wolf_creek	5.5	108	57	51	52	5.2	27	14	13	51	3	24198	50	wolf creek	Weinstein Co.	Horror	6488	16	71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	3	0	0	1.58	0	0	16186348
40732	descent	435625	2005	descent	7.3	165	139	26	84	7	30	22	8	73	3.3	49487	71	descent	Lionsgate	Thriller/Suspense	42562	89	66	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	17	21	3.66	0	0	26005908
40815	harry potter goblet of fire	330373	2005	harry_potter_and_the_goblet_of_fire	7.4	216	190	26	87	7.2	36	32	4	88	3.4	275215	74	harry potter goblet of fire	Warner Bros.	Adventure	86184	89	136	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	3.08	2	0	289994397
40819	walk line	358273	2005	walk_the_line	7.3	202	166	36	82	7.1	40	30	10	75	3.9	112102	86	walk line	20th Century Fox	Drama	3432	6	164	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	17	10	3.31	1	0	119518352
40826	rent	294870	2005	1152276-rent	5.8	168	79	89	47	5.5	34	13	21	38	3.5	58040	83	rent	Sony Pictures	Musical	96062	116	40	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	2	0	0	29045189
40887	lonesome jim	385056	2005	lonesome_jim	6	89	53	36	59	5.7	24	10	14	41	2.9	12480	41	lonesome jim	IFC Films	Comedy	312	3	80	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	3	3	1	2.27	0	0	154077
40946	sarah silverman jesus is magic	422528	2005	sarah_silverman_jesus_is_magic	6.1	98	63	35	64	6.2	27	18	9	66	3.2	9920	55	sarah silverman jesus is magic	IDP/Goldwyn/Roadside	Concert/Performance	1083	7	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	8	2	3.09	0	0	1324244
40952	bee season	387059	2005	bee_season	5.4	104	44	60	42	4.9	32	11	21	34	2.8	3415	37	bee season	Fox Searchlight	Drama	3490	15	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	11	41	22	3.19	1	0	1177082
40955	breakfast on pluto	411195	2005	1153341-breakfast_on_pluto	6.1	114	64	50	56	5.8	28	13	15	46	3.3	14498	73	breakfast on pluto	Sony Pictures Classics	Drama	629	3	131	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	3	1	0	828699
40959	ice harvest	400525	2005	harvest_2005	0	0	0	0	0	0	0	0	0	0	0	0	0	ice harvest	Focus Features	Black Comedy	504489	865	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	2	0	2.7	0	0	8819059
40964	in mix	426615	2005	in_the_mix	3.2	37	5	32	13	3.3	14	1	13	7	2.9	13084	48	in mix	Lionsgate	Comedy	211653	348	26	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	23	60	45	3.38	0	0	10105281
40969	first descent	455475	2005	first_descent	5.7	61	33	28	54	5.3	21	10	11	47	3	5006	54	first descent	Universal	Documentary	14850	33	17	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	17	31	3.84	0	0	739690
41411	inside deep throat	418753	2005	inside_deep_throat	7	120	99	21	82	6.6	40	27	13	67	3.4	1737	61	inside deep throat	Universal	Documentary	3619	9	66	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	13	33	81	53	3.15	0	0	653621
41425	dying gaul	384929	2005	dying_gaul	5.8	67	33	34	49	5.7	23	10	13	43	3.1	778	55	dying gaul	Holedigger Studios	Drama	809	2	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	6	2	2.83	0	0	342297
41527	paradise now	445620	2005	paradise_now	7.5	99	88	11	88	7.4	30	26	4	86	3.8	9101	81	paradise now	Warner Independent	Drama	9946	15	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	4.17	0	0	1452402
41566	chronicles of narnia lion witch wardrobe	363771	2005	chronicles_of_narnia_lion_witch_wardrobe	6.9	206	156	50	75	7.1	38	29	9	76	3.1	260071	62	chronicles of narnia lion witch wardrobe	Walt Disney	Adventure	1791	11	150	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	14	3	3.39	2	0	291709845
41571	memoirs of a geisha	397535	2005	memoirs_of_a_geisha	5.4	158	56	102	35	5.4	36	11	25	30	3.7	71263	82	memoirs of a geisha	Sony Pictures	Drama	116783	102	94	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	1	2.86	2	0	57010853
41573	family stone	356680	2005	family_stone	5.9	151	79	72	52	6.1	35	21	14	60	3.2	49319	63	family stone	20th Century Fox	Comedy	3068	9	101	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	8	13	88	432	646	3.68	2	0	60061759
41721	look both ways	382806	2005	1161542-look_both_ways	6.6	56	43	13	76	6.8	20	16	4	80	3.5	2027	69	look both ways	Kino International	Drama	450	1	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	2	3.56	0	0	104656
41769	mozart whale	392465	2005	mozart_and_the_whale	0	3	2	1	66	0	2	2	0	100	3.8	3940	77	mozart whale		Comedy	6200	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	10	6	3.32	0	0	27000
41863	three burials of melquiades estrada	419294	2005	three_burials_of_melquiades_estrada	7.4	136	115	21	84	7.5	33	26	7	78	3.7	7818	80	three burials of melquiades estrada	Sony Pictures Classics	Drama	5651	17	173	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	15	20	3.57	1	0	5023275
41997	munich	408306	2005	munich	7.5	197	153	44	77	6.8	38	23	15	60	3.6	47552	78	munich	Universal	Drama	50460	82	94	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	5	37	106	3.98	1	1	47379090
42004	transamerica	407265	2005	transamerica	6.8	134	102	32	76	6.8	35	27	8	77	3.6	21396	77	transamerica	Weinstein Co.	Drama	4959	11	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2.5	0	0	9012033
42007	rumor has it	398375	2005	rumor_has_it	4.4	110	22	88	20	4.2	30	4	26	13	3	41917	51	rumor has it	Warner Bros.	Comedy	9040	28	71	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	12	32	3.94	2	0	42996140
42009	cheaper by dozen 2	452598	2005	cheaper_by_the_dozen_2	3.6	91	6	85	6	3.9	27	3	24	11	3.2	93712	64	cheaper by dozen 2	20th Century Fox	Comedy	11340	15	131	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	4	9	21	3.73	0	0	82569532
42015	casanova	402894	2005	1156246-casanova	5.6	130	56	74	43	6	37	18	19	48	3.1	29998	57	casanova	Walt Disney	Drama	15341	55	113	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	22	17	3.31	2	0	11294832
42018	mrs henderson presents	413015	2005	mrs_henderson_presents	6.6	136	90	46	66	6.7	36	26	10	72	3.3	11358	64	mrs henderson presents	Weinstein Co.	Comedy	3722	7	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	3.17	1	0	11032916
42021	white countess	384686	2005	white_countess	6	87	44	43	50	6	27	15	12	55	2.9	8910	39	white countess	Sony Pictures Classics	Drama	3438	5	124	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	16	37	180	900	4.19	1	0	1666262
42053	dirty love	327643	2005	dirty_love	2.2	28	1	27	3	1.6	10	0	10	0	3.4	3700	67	dirty love	First Look	Comedy	822	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	7	28	53	57	32	2.67	0	0	35657
42197	keeping mum	444653	2005	keeping_mum	5.9	85	48	37	56	5.9	25	15	10	60	3.6	6183	74	keeping mum	ThinkFilm	Comedy	1315	2	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	11	29	80	199	232	3.38	0	0	1618957
42418	new world	402399	2005	1152954-new_world	6.6	169	102	67	60	6.7	40	22	18	55	2.9	27173	51	new world	New Line	Adventure	14280	20	99	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	26	37	3.66	2	0	12712093
42721	bloodrayne	383222	2005	bloodrayne	2.3	49	2	47	4	2.3	13	1	12	7	2.5	34745	31	bloodrayne	Romar	Action	18590	56	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	14	7	3.42	1	0	2405420
42723	hostel	450278	2005	hostel	5.8	100	59	41	59	5.6	16	6	10	37	3.1	72216	59	hostel	Lionsgate	Horror	105417	158	38	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	9	29	65	3.74	0	0	47277326
42734	hoodwinked	443536	2005	1155109-hoodwinked	5.5	122	58	64	47	4.8	28	10	18	35	3.1	60552	58	hoodwinked	Weinstein Co.	Comedy	11775	45	143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	2.7	1	0	51221667
42740	looking for comedy in muslim world	433116	2005	looking_for_comedy_in_the_muslim_world	5.4	108	46	62	42	5.4	30	11	19	36	2.5	4171	26	looking for comedy in muslim world	Warner Independent	Comedy	1808	5	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	4	5	2	0	1.73	0	0	887416
43333	water	240200	2005	water	7.6	89	81	8	91	7.8	30	28	2	93	3.9	14962	81	water	Fox Searchlight	Drama	1748	3	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	4	1	0	1.81	0	0	3222292
43396	worlds fastest indian	412080	2005	worlds_fastest_indian	6.9	136	111	25	81	6.3	29	20	9	68	3.8	6841	88	worlds fastest indian	Magnolia Pictures	Drama	668	1	222	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	5	7	4	1	2.14	1	0	5128124
43560	nanny mcphee	396752	2005	1153987-nanny_mcphee	6.6	130	95	35	73	6.4	29	19	10	65	3.2	48480	63	nanny mcphee	Universal	Comedy	71955	123	94	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	3	15	23	15	2.95	2	0	47124400
43744	imagine me you	421994	2005	imagine_me_and_you	4.9	94	30	64	31	4.7	23	5	18	21	3.4	21511	68	imagine me you	Fox Searchlight	Romantic Comedy	2110	5	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	23	20	69	296	1168	4.08	0	0	671240
43906	tamara	401815	2005	tamara	4.3	28	9	19	32	4.7	8	2	6	25	2.7	7152	43	tamara	City Lights Pictures	Horror	1358	1	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	2	1	5	3.39	0	0	206624
43908	london	449061	2005	1157247-london	3.3	36	5	31	13	2.7	14	0	14	0	2.9	7900	57	london	IDP/Goldwyn/Roadside	Drama	12667	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	6	14	3.73	0	0	12667
43914	winter passing	380817	2005	winter_passing	5.4	52	21	31	40	5.2	18	7	11	38	2.9	7599	57	winter passing	Focus Features	Drama	856	3	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	6	10	3.42	1	0	106634
44161	free zone	441761	2005	1159177-free_zone	5	46	12	34	26	4.8	14	2	12	14	2.7	10638	26	free zone	New Yorker	Drama	542	1	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	17	53	178	295	3.63	1	0	32381
44195	thank you for smoking	427944	2005	thank_you_for_smoking	7.3	177	152	25	85	6.9	38	28	10	73	3.7	55103	84	thank you for smoking	Fox Searchlight	Black Comedy	3717	3	178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	6	5	13	8	2.83	1	0	24792061
44204	tsotsi	468565	2005	tsotsi	7.4	126	102	24	80	7.8	29	26	3	89	3.8	11397	83	tsotsi	Miramax	Drama	763	9	136	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	5	12	21	73	99	3.48	0	0	2912363
44511	unknown white male	436864	2005	1155609-unknown_white_male	6.5	76	56	20	73	6.7	22	17	5	77	2.7	6598	42	unknown white male	WellSpring	Documentary	1434	2	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	13	47	44	3.43	0	0	124414
44633	devil daniel johnston	436231	2005	1158179-devil_and_daniel_johnston	7.5	105	93	12	88	7.9	28	26	2	92	3.7	11571	74	devil daniel johnston	Sony Pictures Classics	Documentary	1548	2	136	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1.67	0	0	332261
44761	brick	393109	2005	brick	7.1	134	106	28	79	7.1	31	25	6	80	3.9	44891	82	brick	Focus/Rogue Pictures	Drama	18837	29	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	9	3.59	0	0	2060589
44974	hard cy	424136	2005	hard_candy	6.4	133	91	42	68	6.3	33	22	11	66	3.7	41391	76	hard cy	Lionsgate	Horror	26168	29	52	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	0	2.83	1	0	1007962
45175	kinky boots	434124	2005	kinky_boots	5.7	106	60	46	56	5.7	32	16	16	50	3.3	19339	63	kinky boots	Miramax	Comedy	2641	12	108	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	2	10	5	3.25	0	0	1819454
